"","gI_1","gI_2","gI_3","gI_4","gI_5","gI_6","gI_7","gI_8","gI_9","gI_10","gI_11","gI_12","gI_13","gI_14","gI_15","gI_16","gI_17","gI_18","gI_19","gI_20","gI_21","gI_22","gI_23","gI_24","gI_25","gI_26","gI_27","gI_28","gI_29","gI_30"
"gene 56",4.40169356729841,5.75973464391381,4.99774624896398,4.73200963827172,4.3447435612178,4.72398428413915,7.45933526477804,4.6460765028499,5.24530552542842,4.57542416903484,5.21471514597662,5.42737474102833,5.75845714370874,7.94633572377171,5.48112397035132,4.06647343530019,7.23016196010976,5.35477121137546,6.92815009395035,6.06785932668781,4.30083538502552,5.7196390878182,5.65602692428912,6.52212125458356,4.03045233943976,5.60976478200459,4.73916715082907,6.88554124342409,5.12890962496265,6.12384844692103
"gene 57",6.39500853170412,4.97331756800195,4.2426850081712,3.432192199721,4.11055364932566,3.32754270132081,6.49352289074585,3.57723215058297,4.5825688381085,5.45173329701739,3.4109861171319,4.69481243101426,3.96969091043709,6.04720135672649,3.9822417644601,3.79767995323478,5.38967855004666,6.12690947775077,3.96109599348191,6.19666375905351,4.03199272324437,2.6644868384326,5.99116403935585,6.35930861949248,2.55428681434921,6.40174690894817,2.97907955277195,5.48146159596676,3.25347430855963,6.81418975851566
"gene 58",4.4846388581248,3.65220820909183,4.55306287355825,3.08693367341907,4.40132070904363,5.86765182335903,5.45421575966467,5.23982269632119,3.86969814897291,5.1913339480834,3.57318323111802,4.66313374383179,5.11937639399568,3.57435503809327,3.19986411081589,3.89357666839157,7.62605987320877,5.94500816044069,3.56607514599977,4.03170141918706,3.38438062253982,2.81173857849983,6.59437093103558,1.9395762294224,2.92796503876932,5.79972101440803,3.04683398338345,3.79797027503578,4.8335775521392,4.50016045500765
"gene 59",5.21785089666402,3.96022704890111,2.50534702457139,1.30317405950277,2.77183882313623,2.83693189461416,3.49401603317467,3.07198492127328,3.89076620610012,2.94660683468468,3.83405845153211,3.6426867554224,4.88817323282327,6.50086144759709,3.50840829318454,3.05451915762219,4.99417010522084,2.20458325093367,5.029568053921,3.048030675849,3.68344827789164,4.6094325042894,4.99435919410483,4.93811636878452,5.10749409309539,4.08414644765408,3.20116171941512,4.63486267957027,4.90300351306509,4.21210866378353
"gene 60",3.19455882208693,2.49281843573695,2.7141903472302,3.44797642019213,3.18023478722614,3.02456713040208,5.83266548709896,2.03741624398069,3.29042786703548,2.38827884959546,2.48863826683897,5.84513120756856,5.1041379138684,2.86111592599599,5.80509203315621,4.11780047311545,4.25826524706129,4.74106134145945,4.62279470520183,3.94341491314318,2.50168555920999,1.6889182663102,2.74657865187062,3.47736710027489,2.92406796723255,6.497797299478,3.19422386400112,4.35327155493473,2.06484900070192,4.5556533485619
"gene 61",3.27309625252472,4.17453483383175,5.10229629572732,4.24114321151485,3.18575602657064,3.25876442585119,5.67161362281844,4.03654300628358,8.13274952456908,4.81255235876886,4.50374684290611,7.94855344865272,6.4222766950654,7.57691317265485,6.64659125437126,4.481250062098,5.83719926649083,5.31775581989697,5.08709462450266,6.37914096867506,5.18588636488117,4.51942258833185,5.50959272941115,4.65483645547438,5.38583769142171,5.63157978593055,6.12149948329481,6.26251074811309,3.42325589067644,8.11492403383443
"gene 62",2.25493939249033,2.63070820409248,3.5725449392626,2.82272103650258,4.4616660459852,3.21008899127392,5.78476967437066,2.8423914689755,3.93663778359998,3.74306090456912,3.85864682461468,6.06021315877949,4.16989365811286,5.4173691490466,2.86943231403478,4.66972888327454,4.85295474536926,4.26281650021395,4.14854895662572,6.78029674614538,4.54688171998444,3.06605386934541,4.90221263817257,2.66362612931702,5.86520630303178,4.24724872581709,2.23366230615596,6.21311576886349,4.03221638767574,4.97077271376451
"gene 63",5.30791536069888,3.61328905220549,4.6537181567451,6.56147963871783,5.46564774089978,5.51929356877551,2.83375271431993,5.26396794988912,5.28190806994961,5.11755344814152,6.57548785365692,6.8355389717877,7.32322584046875,3.97919378222642,3.93272193127753,5.62988194654494,4.61834679343048,5.85181758099883,3.85541401223135,5.62702716546493,4.46629592864906,6.2132593745658,5.75243981415431,2.62603879904871,3.56881714702893,4.89083554815898,5.06929550164667,4.95647815294195,6.96231392885391,6.08142787257439
"gene 64",3.57776981959214,3.65906049217164,3.08332096061605,4.20220483877985,6.39025645486499,4.61195167880996,6.38548956877676,3.58777748588229,5.65928241227048,3.29583565697013,4.96985610134912,3.16652383262475,3.71006153488386,5.67972692897771,3.34247697089186,4.66615056838973,5.38500326045136,0.703379463101519,4.92543272480282,4.29710147063098,3.30054354516156,3.79574532027997,2.04423438233273,4.33494772145961,4.63906054991879,5.09303560191083,2.82477742768524,5.14989285405186,3.96069426338518,4.83701862883603
"gene 65",2.73644331021864,2.75883816099558,1.39954928764657,2.73708605194534,2.58991538693422,1.74403100445124,7.01534232242648,4.19562743170896,3.26916546939733,1.75680406307731,3.62850536403143,5.25874074310097,5.78382779995062,8.46610243219156,4.68772873900488,4.14223259788434,5.45793605116294,4.00695219634336,3.96576312388242,6.57884419367077,3.26415547675045,3.99332795263967,4.82292244610509,3.10538149917866,2.72559050408732,5.7409894235651,1.4305511708247,6.85460422863215,2.95046502228062,6.56540684765138
"gene 66",4.93521860879133,4.38628392251093,6.08531749896352,3.89156593539581,4.92182504458219,2.83565803326195,8.88213527833138,4.736198870966,4.89807371380644,4.39346467778791,3.94274162813868,6.40424302067544,6.02952284049293,7.44910296169892,8.49925282320022,7.89456192082289,6.1509942596839,8.2695584995949,4.01945827973378,7.30612164767049,3.96534025628752,4.99557414055552,4.31314534928611,7.82421499138007,2.6543082625036,6.77574902940431,6.40789054315567,7.71738526874659,6.42799343395061,7.12659433870176
"gene 67",4.6040398664508,3.67691347164755,3.63663553539828,2.21407214062821,5.4575716898885,2.50367353592692,4.59193680651814,0.743724332650744,3.25118332596405,1.94822420198998,4.02372713499577,7.04366342537171,3.58762388483426,6.05233667640152,5.25092662663518,4.43932911520528,4.87012863722245,4.18475401091771,2.95348875354506,3.90718045620341,3.58674966017351,2.63965144734734,4.02105639711193,2.80556954386671,3.74624150585829,5.012609252294,2.94520495995568,4.55969965153077,3.01735801575421,9.21812631299143
"gene 68",4.95583535192236,6.19819874187001,7.20299030795854,4.3069357125225,4.69960476981176,4.92412025594091,5.27934625935837,5.49368355803331,4.6927113416234,7.10798257400773,4.43298339915563,4.84951538760874,7.77451733277031,4.9613130737199,5.45421888658267,5.49732411500687,4.40077205778646,5.63410411127139,4.55878432671559,5.81868805542236,3.38201720173969,4.52358651990419,4.55952702097551,4.5272353772277,6.41221033932009,5.21146058438154,4.83823357308557,4.44573590948998,2.44778543559296,4.19151705787382
"gene 69",2.72779561743627,4.51995529738016,3.44717244393764,5.65373738559517,3.23386172293598,4.44301352347606,4.01539090417843,3.24769950683121,3.03733284479309,3.25135640281701,2.70277450114887,4.8958451271123,4.33932169063789,6.42232226881722,5.43992876143258,2.77733105956143,5.48998802358989,5.45921100806082,3.44421666332679,5.73926310786754,3.10895833019727,2.40741354740068,2.83718675598181,3.14937632972502,3.04154902668796,4.30212205093594,4.513337781774,3.22876696881727,3.38713558185067,5.10078093504356
"gene 70",6.07914121034836,4.38269521694452,6.46839838587713,7.95917526997147,4.5884468980329,4.16058593804732,6.80225080022146,4.53983860712275,6.50959544153512,5.13698251646667,7.52389661587403,3.94847679389577,6.59924988031379,5.78086516371606,6.39079744875054,6.24411394115554,6.34300407269816,6.79630957115592,6.09821350417071,5.3634977126057,4.9422539905559,3.48266480183294,6.16900549318864,3.84263108796937,5.70353188521006,7.48109428788062,8.04994066592093,6.19245770511462,5.50717596981307,4.67808039936158
"gene 71",3.64719983528193,3.95609237757287,4.10031690147727,2.46303594409533,6.21865241608614,4.02081906330586,5.27562229729161,2.58567757871012,2.36079917775756,3.6119133454465,0.772664935673075,7.29838529655382,6.81001858669598,6.81203012927415,6.94605695696076,5.70863654578169,7.34887585129753,6.71422407723275,7.5334292780055,8.35885602683615,3.6984315714499,2.13483578844192,4.64771125558189,5.0389903020125,3.01367890603289,5.80002328970842,2.39008809310129,7.78072706999267,2.46077860171466,7.17593647082665
"gene 72",3.74402193692312,3.68156194240408,4.46987267749081,3.10173044906092,4.48193470467701,3.7408532983284,4.39109198253379,4.54857574097404,3.02506300432507,4.85980297402636,3.39326900815715,6.46491206557893,4.94843436387742,5.47842940534513,5.86328741681832,3.6647216710464,5.0385368085996,5.17194582809951,4.46944178420797,7.95901250925199,3.93429457220088,1.55801061352678,6.48551059916683,5.05928240076576,3.02643762900688,5.63132181668096,3.03535220280165,6.23127075467956,3.79658682381412,4.97034155287606
"gene 73",2.44283273423911,2.90467412896475,4.57545217322346,4.01789484278402,3.96700929653381,4.4515908726847,3.76842524983412,3.39780705869192,5.12462081962508,3.73798227069844,4.85325458873832,3.30740755093038,3.33569470650805,4.88261645130838,3.33616056812237,4.47899913383833,3.92725700207345,3.80449226184854,4.29045477535827,4.235623728419,5.45211729440892,4.89893499294065,4.41895954941107,5.68157547706605,1.7389069137645,5.19514882226476,4.06540192563939,2.94364417760693,2.6304237720871,5.29670125277476
"gene 74",3.9486263266086,5.43687361829232,3.37454809751868,3.09130217697298,4.89103030517173,3.9380394758868,5.87306783039664,4.15079863691322,3.96702312589925,1.96457690611011,5.16731436080864,6.18395191796692,2.72750244663357,7.335070186995,4.03620975861213,3.36636800055159,6.47831064117228,5.4791458393485,5.17017931959763,8.74889696609896,2.90690435431257,5.34689330446544,5.19055243159194,5.72944819832851,3.83558579669965,4.94943537846237,3.7180105572106,6.91492402879805,4.04990129584206,6.74115014199985
"gene 75",6.45437240148905,5.63535919402477,5.33926717986195,5.67484009086664,7.77479608789806,4.53026354648689,7.50553512002161,5.68603324360672,3.5497627126222,2.6549079699382,6.52301160733333,8.72656632764147,6.8024377657789,7.59661188613077,6.99172306224354,4.20539687747133,7.56969872143395,8.00467825878694,5.99678847819739,8.07174292984586,4.83428788877655,4.77024866650337,5.47063077570971,4.85063902279994,4.05589965641912,4.81359705809421,4.13655530682862,8.18666574002731,4.99636663348059,6.65260697842481
"gene 76",6.08532415887342,6.56122944905665,5.32594154058935,5.54751746955977,7.35095225363971,6.5094491437921,6.61790354934071,5.32592210863238,4.12727228808846,3.8996518538915,7.62701148550096,5.88608431083655,6.67434438468037,5.72355358188369,5.7260865016497,5.46633935440778,7.17211643304449,6.12435786941852,4.26984051479411,6.16592476705786,5.72368986877696,3.87553779337279,4.82490985251572,5.00834453064274,4.64415596474243,6.02677506326853,6.4601592825503,5.52531239470935,3.96641448627302,5.44932488590188
"gene 77",3.89796594893436,3.91576006235657,2.46876283556525,4.20585855676686,3.67515264124665,2.90976813698236,5.00228902787616,4.31537167597191,2.45993760836527,1.33054481115271,4.72473646493642,4.84138660987169,2.60128032776155,4.82102946746776,2.46015363798593,3.67034132955777,6.46435981935066,3.8508756101077,4.81806953782549,4.26517352364161,3.03766252163916,4.35394494707075,2.79989012767308,5.33221886972209,3.76691652417943,2.94892297007391,4.12633864717446,6.96704848021572,5.30654595385078,4.76158871452748
"gene 78",5.90852430282196,4.71069453667655,4.93521011515526,4.67432064632805,4.85353351214857,4.33278695963797,4.91159459785141,4.59881648356322,3.93070244202897,3.35566299157054,5.2701633763052,5.51757009799045,5.32494945950549,5.0125563491369,5.00254204074148,5.50584277693165,4.94208211381825,5.63893999289586,5.62875452655378,3.41659163775591,4.97916296775604,4.07295338441207,4.15126316894111,6.03995724499302,4.85495490497614,4.18755610073914,4.03073138006818,5.94209482125156,5.01617841531894,7.15905877184029
"gene 79",4.82292913848393,4.815318577109,3.87711791783105,4.2151902892157,4.41271935074003,5.22131838468928,4.52991277588254,2.65799086572037,7.0798055969136,3.80449654461718,3.11617123859939,6.53285536123082,6.63865962150739,5.90185367383559,6.42053524955835,3.63933801696212,4.97864336993075,6.56231496673893,4.67134451329509,5.35053702855727,4.27190706715288,4.30670338842728,4.67772623737381,4.72696782244758,4.07910655895385,4.841724438526,4.13119133052549,5.13732183813258,3.21819385452926,5.6055973841378
"gene 80",4.01260300813799,3.39413770881924,1.80669449595411,5.63499979495106,4.88103843141758,2.30846467468514,7.14869841320388,5.3964516391016,3.06386391622706,3.87893879512055,1.50309119159114,7.42422494220502,4.41146465599184,5.51331732883251,3.19389912215788,3.55086710192005,6.73743954278539,3.14877041673232,4.36287831559869,6.05238543234724,2.90821980218516,3.05860203811851,4.53560459325768,4.40551682844097,6.03321337826904,5.64081141857504,2.2397682087266,6.56974666208207,4.19558023261311,5.52914019313721
"gene 81",4.4048184323768,5.36587369619208,4.50061477294751,7.47882302190306,5.88127772131953,4.45823755271611,3.4877209815112,4.55286376205278,6.16903233749251,6.33782551072825,5.57952854228122,7.20943852892115,7.06618765569564,7.16144377134576,3.16793621730181,4.14770808912817,6.30569682570373,4.7043587727643,6.96946868870732,5.91408325245318,3.6564599680668,5.88974058968723,6.17150770907655,5.12748205137523,3.15185929501578,6.50010995787404,4.43357892961272,6.27520692139602,4.28085890293732,6.47659457354957
"gene 82",4.67980521097007,5.21693257093276,1.28772719828598,4.10119916679384,4.81962770568451,4.42549222151864,4.21915618374375,4.08325512699195,4.46691625596077,4.49319891102375,2.81194272566511,1.05025855685266,3.01211943499895,5.18384394864386,4.57197715067488,2.57296671820868,4.61538428864193,3.211324721434,3.26080124693712,4.69427810850532,3.14943963660743,4.32989595485145,4.35306655558038,3.32600836393439,4.6839866068177,3.94301205246419,3.70243760454327,5.32969597754533,2.65644597561747,3.46565105378957
"gene 83",7.38563614139105,2.91073887686991,3.7643558714589,4.52341817318978,3.3597755666209,5.56548609217682,7.58028772518124,3.3945405713839,6.46856872843673,4.21257535378688,3.42669740708418,8.00736155460305,5.74345286297557,8.569518321868,8.27625674872539,5.14491453617311,7.2279143884001,8.13229825627685,3.71692588977074,6.26437143096996,5.06851771280801,3.8687852585095,5.74889753998908,5.92134428373674,6.98310549689239,6.72481440074417,4.85414825414457,5.66888256007443,4.53177939798119,6.93889176545815
"gene 84",5.31426444242915,3.08573845423847,3.82258648631477,2.40031786229644,3.84917976782775,3.95042115507454,5.52868938690945,2.11239454651756,5.18084288593782,2.36059395488015,1.28839108144529,3.38897764962993,6.41979219908337,6.12801201079144,7.13804517072234,2.76564208167627,5.23594511184994,4.25781952887282,4.26502506718414,6.20483043722783,4.93929786108257,3.42846880187729,4.6338446913875,4.10423452375209,2.42945932554566,7.5207170464552,3.06445484493355,6.78157194580295,1.0713593747341,4.52316247210788
"gene 85",5.34442121059664,4.65784687994865,5.09607051127432,4.74703170224518,3.76104155396776,4.71645540077607,5.54669493616674,3.23584660124212,4.15885463660525,5.95702735670242,4.39656236856089,3.53993410009656,5.35041184864328,4.36394979829332,4.2102673752083,3.83564577846112,2.58144186265817,4.49192278631158,4.3291238187003,2.82319208319548,2.62178326542096,4.94894806080043,4.30377917654067,4.65950677921499,4.80611410747848,4.22371699229221,3.94238353857082,3.5192192174979,5.00467792666143,5.16003974216648
"gene 86",3.52145239491228,4.64083105452487,4.48229749168951,5.18394939789766,5.40620545046188,4.96334837399656,4.88324693834083,4.49987790519676,4.40688096418165,3.84857286803302,3.97466801118202,4.81199990462948,5.43034264542839,4.14406625798578,4.046773926376,2.86880750608753,5.37627936639297,3.15606204089144,4.27784699789152,4.91401174045051,3.83270956326978,1.95082761741239,3.01900406549909,4.08823330652266,4.50357844047505,5.79040042596039,3.95206438222084,3.56834270637209,2.94427794252486,5.43900977146477
"gene 87",4.24408824586317,6.21045870793971,4.6911860265954,4.39806524213673,5.78832907622339,5.92805107615073,6.85029539065983,4.96114468763683,5.36720580289768,5.71362952493857,4.78070170813503,6.96566696964704,5.66379378803696,5.42391185828227,5.27147543458571,6.7479550874589,6.15403629605081,5.11266885363262,7.97228763132323,8.1526232396238,5.17217964565239,6.95779254055557,7.05231084718001,5.67205609193532,5.35585308896702,5.36264878919355,4.9257634679419,6.40168142918121,6.02098015715093,5.24236738965302
